order_item_id,order_id,product_id,quantity,unit_price_at_purchase
2822,1142,1428,4,1023.73
2823,1142,94,4,4005.56
2824,1142,472,5,848.93
2825,1143,303,5,2908.41
2826,1144,1778,4,3865.81
2827,1144,943,3,3890.6
2828,1144,1282,3,4678.25
2829,1145,1814,3,2755.18
2830,1146,1686,3,456.49
2831,1146,857,1,1674.64
2832,1147,1886,2,2439.86
2833,1147,73,1,665.04
2834,1148,1571,1,3828.97
2835,1149,1093,1,3916.92
2836,1149,1983,3,4107.76
2837,1149,1794,1,4943.5
2838,1150,1865,5,1486.0
2839,1150,1573,5,2737.95
2840,1150,1434,4,1186.26
2841,1150,50,1,2406.36
2842,1151,1340,4,1567.91
2843,1152,529,2,2017.88
2844,1152,1645,5,1189.64
2845,1152,285,2,1765.33
2846,1152,1379,2,1823.96
2847,1153,1126,5,417.83
2848,1154,925,4,4150.42
2849,1155,459,2,2672.36
2850,1155,758,3,3980.65
2851,1155,1493,4,3781.76
2852,1156,1032,2,1677.99
2853,1156,680,2,3366.64
2854,1156,612,1,3147.96
2855,1156,1484,3,749.5
2856,1157,213,1,152.17
2857,1157,1915,4,3122.45
2858,1158,1839,4,3145.91
2859,1159,1720,1,1235.45
2860,1159,153,5,3801.02
2861,1159,1635,4,4366.03
2862,1159,13,1,2227.03
2863,1160,903,4,2390.95
2864,1160,776,3,142.47
2865,1160,1220,5,558.75
2866,1161,1383,4,76.06
2867,1161,664,2,1180.71
2868,1162,1279,5,2423.46
2869,1162,801,5,1243.14
2870,1162,1223,2,2330.58
2871,1162,1642,2,2231.42
2872,1163,1094,4,4482.97
2873,1164,1696,1,929.95
2874,1164,911,3,3202.05
2875,1165,725,2,1883.71
2876,1166,389,1,825.04
2877,1166,1180,1,2734.36
2878,1167,1658,4,1105.04
2879,1168,673,4,2856.84
2880,1168,255,2,488.71
2881,1168,5,3,3572.9
2882,1168,145,5,4174.9
2883,1169,353,3,3283.4
2884,1170,931,2,4468.44
2885,1171,234,5,860.39
2886,1171,353,5,3480.85
2887,1171,1441,4,692.42
2888,1171,1950,1,2917.09
2889,1172,32,1,3938.64
2890,1172,491,3,4756.43
2891,1172,1798,2,3179.33
2892,1172,476,3,480.09
2893,1173,532,3,2770.8
2894,1174,1736,4,3550.81
2895,1174,751,2,4210.09
2896,1174,1987,5,1206.99
2897,1175,833,5,751.54
2898,1176,112,3,350.93
2899,1177,1657,2,3149.48
2900,1177,1793,4,2461.72
2901,1177,930,2,79.28
2902,1178,265,4,410.67
2903,1178,1629,1,844.45
2904,1178,627,1,3263.19
2905,1179,1142,3,1770.45
2906,1179,1319,4,498.27
2907,1179,310,1,3134.88
2908,1180,864,2,1153.96
2909,1180,1007,5,1868.9
2910,1180,238,4,3156.13
2911,1181,1115,2,3751.63
2912,1181,1275,4,1458.33
2913,1181,95,5,1165.46
2914,1182,1390,1,2132.37
2915,1182,1407,4,3721.74
2916,1182,1639,2,280.07
2917,1182,1630,4,1099.71
2918,1183,1241,1,2878.24
2919,1183,36,2,1546.25
2920,1184,211,1,2753.06
2921,1184,980,3,4389.83
2922,1184,1982,2,3589.97
2923,1184,807,1,4677.52
2924,1185,1521,4,4472.71
2925,1185,1169,1,469.06
2926,1185,344,4,4211.01
2927,1186,492,5,977.04
2928,1186,373,4,4531.36
2929,1186,97,5,704.13
2930,1186,324,3,377.72
2931,1187,748,1,1231.11
2932,1187,868,3,991.31
2933,1187,1311,3,4424.0
2934,1187,560,1,3783.25
2935,1188,1403,3,3226.0
2936,1188,124,4,1903.14
2937,1189,674,2,3045.84
2938,1189,245,3,4956.68
2939,1189,1421,4,4859.69
2940,1190,343,4,1428.48
2941,1191,1098,3,4970.86
2942,1191,119,3,3308.25
2943,1192,1927,3,3376.17
2944,1192,1439,5,3836.78
2945,1193,1127,1,903.31
2946,1193,1392,3,4601.48
2947,1193,368,1,3600.59
2948,1193,860,5,346.78
2949,1194,103,3,4739.24
2950,1194,51,4,2912.21
2951,1194,1346,2,1135.36
2952,1194,1840,3,1146.8
2953,1195,1968,2,167.07
2954,1195,1375,5,3905.71
2955,1196,308,5,4227.04
2956,1196,425,4,3713.27
2957,1197,617,5,125.71
2958,1197,1165,2,56.96
2959,1197,1473,5,850.07
2960,1198,896,3,123.66
2961,1198,1270,3,4109.19
2962,1198,514,3,755.11
2963,1199,793,5,191.91
2964,1199,340,5,3028.53
2965,1199,1796,4,4111.65
2966,1200,963,5,577.79
2967,1200,1873,4,2032.74
2968,1200,657,4,1698.74
2969,1201,623,1,3957.07
2970,1201,361,3,92.81
2971,1201,1373,4,3734.91
2972,1202,147,2,2435.56
2973,1202,646,2,807.46
2974,1203,1472,1,396.71
2975,1203,1812,1,3787.64
2976,1203,1381,4,1933.35
2977,1203,763,5,3090.8
2978,1204,449,1,530.54
2979,1204,1153,4,1838.8
2980,1204,587,1,3043.81
2981,1204,1268,1,1485.01
2982,1205,1606,2,2436.74
2983,1205,1478,3,3702.99
2984,1205,1977,1,3501.61
2985,1206,6,5,417.67
2986,1206,554,1,4495.61
2987,1206,849,2,2398.69
2988,1206,1233,2,3785.82
2989,1207,1630,1,1007.43
2990,1207,1409,2,830.45
2991,1207,1144,4,4456.58
2992,1207,699,2,3853.22
2993,1208,1873,4,2032.74
2994,1208,1704,2,4825.0
2995,1209,1227,5,2840.98
2996,1209,762,2,2037.05
2997,1209,563,5,771.18
2998,1209,635,3,4443.09
2999,1210,1691,4,49.01
3000,1211,1324,2,1491.93
3001,1212,1036,1,4112.89
3002,1212,1861,4,424.72
3003,1212,559,2,2291.41
3004,1212,1694,2,3306.81
3005,1213,464,5,4246.39
3006,1213,1402,4,1111.29
3007,1213,1550,2,3128.0
3008,1214,46,4,1485.51
3009,1214,188,1,1550.98
3010,1214,200,1,1216.73
3011,1214,1484,3,705.36
3012,1215,1476,3,2194.72
3013,1215,363,1,2133.13
3014,1216,1455,3,3715.98
3015,1216,1282,2,4315.43
3016,1216,776,2,142.47
3017,1216,1456,3,3421.86
3018,1217,1917,3,3047.65
3019,1218,1497,4,271.31
3020,1219,166,5,2028.89
3021,1219,125,1,1485.79
3022,1220,1999,3,2205.49
3023,1220,761,3,1097.43
3024,1220,84,2,172.63
3025,1220,988,1,4286.16
3026,1221,948,4,3588.3
3027,1221,1999,2,2205.49
3028,1221,1568,3,1945.21
3029,1221,1378,3,2297.86
3030,1222,132,3,1956.5
3031,1222,1705,5,2543.61
3032,1222,1364,3,1963.35
3033,1222,1379,4,1823.96
3034,1223,1471,5,1253.11
3035,1223,14,1,2641.22
3036,1223,1809,4,1631.51
3037,1223,691,2,1582.01
3038,1224,1828,4,3265.59
3039,1224,1692,5,1836.1
3040,1224,602,4,4730.97
3041,1225,74,5,3695.82
3042,1225,1842,5,980.35
3043,1225,66,2,461.64
3044,1225,1647,5,4578.02
3045,1226,813,3,952.88
3046,1227,674,4,3045.84
3047,1228,1740,1,2678.81
3048,1228,1856,3,1426.45
3049,1229,1726,1,635.25
3050,1229,260,2,52.02
3051,1229,1308,3,3466.34
3052,1229,588,3,1793.76
3053,1230,318,5,4231.08
3054,1231,820,4,1610.44
3055,1231,1909,1,4077.9
3056,1231,1980,4,885.72
3057,1231,1175,5,2120.63
3058,1232,837,5,2265.42
3059,1232,1398,3,1360.3
3060,1232,1612,5,1478.67
3061,1233,1431,1,2705.27
3062,1233,437,3,3702.83
3063,1234,699,1,4019.34
3064,1235,234,2,938.67
3065,1235,853,5,3541.18
3066,1235,1785,1,1442.72
3067,1235,1548,3,1570.25
3068,1236,1730,2,1575.07
3069,1236,168,2,3008.4
3070,1237,1164,3,2226.51
3071,1237,1159,2,3012.68
3072,1237,1003,1,4496.47
3073,1238,901,4,4432.43
3074,1239,290,4,2858.24
3075,1240,1973,4,4641.02
3076,1241,262,5,348.71
3077,1242,1605,1,4362.29
3078,1242,1013,2,3056.19
3079,1242,385,5,4309.91
3080,1243,1385,1,3672.34
3081,1243,664,2,1180.71
3082,1243,1869,3,349.95
3083,1244,200,5,1216.73
3084,1244,769,4,4199.98
3085,1245,1429,2,4518.66
3086,1245,736,4,3374.71
3087,1246,496,4,2342.32
3088,1246,1764,3,2524.19
3089,1246,747,3,638.84
3090,1246,1744,4,1621.05
3091,1247,1902,1,171.38
3092,1247,1832,4,1596.17
3093,1247,1903,5,2934.47
3094,1247,1288,4,3299.26
3095,1248,578,2,2970.5
3096,1249,1752,3,3707.7
3097,1249,800,5,1809.64
3098,1249,347,4,3758.42
3099,1249,1145,5,3804.92
3100,1250,1979,1,1181.46
3101,1250,240,3,431.39
3102,1250,857,3,1674.64
3103,1250,712,4,1201.05
3104,1251,754,2,1620.48
3105,1251,1016,2,4654.08
3106,1252,455,1,3822.19
3107,1253,1872,5,3813.24
3108,1253,1314,1,2783.43
3109,1254,1032,4,1677.99
3110,1254,1489,2,1547.24
3111,1255,1832,5,1596.17
3112,1255,136,3,3496.33
3113,1255,1275,3,1634.7
3114,1255,714,3,4198.07
3115,1256,1193,3,2049.44
3116,1257,794,1,2198.25
3117,1258,1042,5,3030.16
3118,1258,458,5,2007.63
3119,1258,114,3,3138.55
3120,1258,1892,4,3013.36
3121,1259,888,5,129.22
3122,1259,341,4,4893.89
3123,1259,1507,4,526.19
3124,1259,44,1,3787.46
3125,1260,1625,4,2389.16
3126,1260,143,3,2926.5
3127,1261,1650,5,1762.38
3128,1261,231,5,4228.4
3129,1261,1589,3,457.62
3130,1262,159,4,1222.68
3131,1262,147,1,2788.08
3132,1262,1421,3,4859.69
3133,1262,1449,4,1200.25
3134,1263,502,4,584.21
3135,1263,327,2,1236.95
3136,1263,1713,2,3068.87
3137,1264,982,5,236.23
3138,1265,964,1,2605.27
3139,1265,801,5,1243.14
3140,1266,159,2,1222.68
3141,1267,1628,4,4748.71
3142,1267,193,2,4643.63
3143,1267,987,3,4441.98
3144,1267,723,3,2989.89
3145,1268,754,5,1620.48
3146,1268,735,1,1776.43
3147,1268,477,3,4760.62
3148,1268,882,2,2446.15
3149,1269,1465,2,2142.44
3150,1269,1703,1,3435.52
3151,1269,1861,5,454.58
3152,1269,195,3,1260.96
3153,1270,1758,4,1627.94
3154,1271,875,5,593.63
3155,1271,1730,2,1575.07
3156,1272,1657,3,3149.48
3157,1273,73,1,569.52
3158,1274,514,3,755.11
3159,1275,1013,1,3056.19
3160,1275,544,1,4741.07
3161,1275,932,4,2826.61
3162,1275,1870,2,2326.9
3163,1276,706,4,3294.39
3164,1276,1787,1,3233.66
3165,1277,9,2,916.9
3166,1277,1750,1,4149.38
3167,1277,1950,5,3525.4
3168,1278,869,2,1049.71
3169,1278,409,1,241.58
3170,1278,412,5,3557.28
3171,1278,1395,3,2500.5
3172,1279,1702,1,2855.01
3173,1279,1484,5,749.5
3174,1280,1076,1,4810.42
3175,1280,210,5,1176.68
3176,1281,913,3,17.43
3177,1282,108,1,2841.42
3178,1282,923,2,1209.24
3179,1283,1157,2,3021.97
3180,1284,1058,1,3366.31
3181,1284,671,2,4268.05
3182,1284,1887,4,76.2
3183,1285,1680,5,1224.93
3184,1285,1649,2,3713.09
3185,1286,1712,3,3108.47
3186,1287,1461,3,3052.71
3187,1287,581,3,4815.32
3188,1287,1785,4,1234.93
3189,1288,1135,3,2723.74
3190,1288,1276,5,4775.49
3191,1289,1454,1,720.68
3192,1289,148,3,3104.71
3193,1289,1622,2,1435.95
3194,1289,816,1,1247.53
3195,1290,909,1,1895.6
3196,1290,590,2,2350.34
3197,1291,505,4,1675.87
3198,1292,1164,5,2226.51
3199,1292,1596,5,3772.62
3200,1293,1737,1,2969.13
3201,1294,260,3,60.74
3202,1294,91,2,1342.66
3203,1294,556,5,1367.56
3204,1295,635,3,3970.86
3205,1295,809,1,3104.43
3206,1295,1005,4,481.2
3207,1295,602,4,4730.97
3208,1296,726,5,1300.51
3209,1296,1963,1,742.96
3210,1296,475,1,2104.97
3211,1296,1574,5,2422.76
3212,1297,1872,3,3813.24
3213,1297,1390,4,2132.37
3214,1298,1014,5,2413.88
3215,1298,571,5,1186.24
3216,1298,1454,3,821.63
3217,1299,408,3,4940.48
3218,1299,532,2,3341.59
3219,1299,186,1,4656.26
3220,1300,467,5,3451.65
3221,1300,1268,2,1590.21
3222,1300,70,1,1704.87
3223,1301,141,4,1474.45
3224,1301,1965,1,4683.28
3225,1302,1587,1,2450.05
3226,1303,591,3,3510.59
3227,1303,161,1,55.99
3228,1303,700,2,728.03
3229,1303,291,1,4059.99
3230,1304,225,4,1122.48
3231,1304,638,4,2341.71
3232,1304,29,5,4104.81
3233,1305,1595,3,1482.05
3234,1306,1021,1,3436.31
3235,1306,1036,3,4112.89
3236,1307,173,1,3873.68
3237,1307,954,1,3720.59
3238,1308,1912,5,4495.58
3239,1308,1821,1,4780.59
3240,1308,280,5,1957.71
3241,1309,1420,2,3913.88
3242,1309,1767,1,2213.8
3243,1309,1750,5,4149.38
3244,1309,715,1,1345.17
3245,1310,734,5,2141.13
3246,1310,1547,5,3071.68
3247,1311,1063,2,3675.7
3248,1311,85,2,1381.91
3249,1312,385,4,3907.17
3250,1313,738,5,4721.08
3251,1313,1064,3,891.81
3252,1313,434,5,2234.57
3253,1314,133,2,3498.92
3254,1315,461,2,3600.18
3255,1315,835,4,824.78
3256,1315,1055,1,3929.63
3257,1316,389,1,674.11
3258,1316,882,1,2446.15
3259,1317,451,1,3672.78
3260,1318,72,2,946.6
3261,1319,1294,1,3397.16
3262,1319,1663,3,363.7
3263,1320,1119,5,3549.39
3264,1320,530,3,1905.89
3265,1321,867,4,390.65
3266,1321,980,2,4389.83
3267,1322,139,5,4993.88
3268,1323,1366,5,3554.33
3269,1324,1473,3,722.02
3270,1325,872,3,1104.68
3271,1325,689,1,42.67
3272,1325,643,5,3185.4
3273,1326,681,2,2163.86
3274,1327,1684,5,3589.34
3275,1327,1575,5,4428.51
3276,1327,799,3,4047.46
3277,1328,1959,4,1866.3
3278,1328,1248,4,4345.12
3279,1328,1420,4,3913.88
3280,1329,607,5,3775.75
3281,1329,116,4,1301.79
3282,1329,471,1,1914.7
3283,1329,1504,3,4467.93
3284,1330,1271,3,1820.81
3285,1330,1526,2,2734.98
3286,1331,587,5,3620.3
3287,1331,974,1,1017.69
3288,1331,1683,2,3741.01
3289,1332,1173,1,3285.3
3290,1332,285,2,1882.5
3291,1332,1393,1,484.39
3292,1332,1615,5,2570.96
3293,1333,1659,2,479.37
3294,1333,962,1,1077.29
3295,1333,961,2,4383.36
3296,1333,1371,2,4005.07
3297,1334,1950,3,3525.4
3298,1334,1035,3,1827.28
3299,1334,880,1,4537.46
3300,1335,170,1,2609.26
3301,1335,770,4,1755.13
3302,1336,1730,4,1575.07
3303,1336,602,3,4730.97
3304,1336,980,2,3872.7
3305,1336,1008,3,3281.27
3306,1337,1842,2,1223.39
3307,1337,865,5,2212.95
3308,1337,1629,2,844.45
3309,1338,1530,5,1438.4
3310,1338,1025,3,3996.37
3311,1338,1059,1,4118.26
3312,1339,329,5,4348.31
3313,1339,994,1,3999.58
3314,1339,595,4,2571.36
3315,1339,1941,4,4341.05
3316,1340,439,5,4256.54
3317,1340,1578,4,2695.81
3318,1341,1613,4,2651.93
3319,1341,371,4,1990.52
3320,1341,1540,2,3484.14
3321,1341,547,3,2542.66
3322,1342,1118,1,3713.21
3323,1342,794,5,2494.98
3324,1342,1333,2,573.04
3325,1343,897,2,2363.4
3326,1343,1280,3,2712.92
3327,1343,555,3,4404.23
3328,1344,357,5,1811.46
3329,1344,1771,4,3405.76
3330,1344,1277,3,2916.62
3331,1344,495,1,2325.41
3332,1345,536,5,1929.8
3333,1345,974,4,845.84
3334,1346,1085,4,3942.42
3335,1347,183,1,2672.1
3336,1348,62,5,2860.07
3337,1348,1065,4,1577.35
3338,1348,512,1,1882.95
3339,1348,179,4,3052.29
3340,1349,685,2,434.0
3341,1349,308,4,4227.04
3342,1350,890,5,1942.86
3343,1351,699,4,4601.64
3344,1351,565,4,159.76
3345,1352,22,2,3853.54
3346,1352,504,3,782.8
3347,1353,95,2,1165.46
3348,1354,412,1,3557.28
3349,1354,687,3,343.32
3350,1354,1181,2,4895.42
3351,1355,750,5,2105.17
3352,1356,1904,2,23.78
3353,1356,127,1,4711.87
3354,1356,198,3,1266.5
3355,1357,1698,1,2763.38
3356,1358,1714,3,972.34
3357,1358,492,2,977.04
3358,1358,1232,4,4553.57
3359,1358,1081,5,1664.25
3360,1359,91,5,1342.66
3361,1359,964,1,2605.27
3362,1360,663,5,1192.72
3363,1360,1631,3,4490.57
3364,1360,1834,2,3953.74
3365,1360,1352,1,409.65
3366,1361,81,2,4201.2
3367,1361,510,4,2677.13
3368,1361,1868,1,2512.3
3369,1361,47,4,3859.05
3370,1362,400,3,2808.68
3371,1363,918,3,709.61
3372,1364,873,2,4733.69
3373,1364,1292,4,4546.08
3374,1364,1591,3,2817.51
3375,1365,1548,4,1570.25
3376,1365,1541,1,482.43
3377,1365,1639,3,280.07
3378,1365,875,3,593.63
3379,1366,111,1,1765.05
3380,1366,1052,3,2420.15
3381,1367,235,2,217.55
3382,1367,1243,3,3945.21
3383,1368,319,3,684.29
3384,1368,1759,1,290.64
3385,1368,1474,3,567.6
3386,1369,1461,1,3052.71
3387,1369,1965,5,3878.49
3388,1369,1669,5,3246.59
3389,1369,388,3,475.38
3390,1370,137,1,2258.91
3391,1370,1567,1,2206.61
3392,1371,1992,1,531.48
3393,1371,392,5,4147.29
3394,1371,627,2,3263.19
3395,1371,1057,4,4297.01
3396,1372,1848,4,596.43
3397,1372,1143,3,4442.33
3398,1372,1884,1,347.97
3399,1373,1408,2,1314.08
3400,1373,816,4,1247.53
3401,1373,534,1,124.86
3402,1374,609,4,1519.93
3403,1374,1492,3,1582.22
3404,1374,492,4,977.04
3405,1375,90,4,4686.08
3406,1375,1703,5,3435.52
3407,1375,864,1,1153.96
3408,1375,1602,1,2669.18
3409,1376,63,4,908.21
3410,1376,1204,5,4942.73
3411,1376,1236,3,4026.43
3412,1376,1753,5,499.62
3413,1377,1445,1,1133.09
3414,1377,1596,3,3772.62
3415,1377,540,2,542.94
3416,1378,1130,1,2324.01
3417,1378,624,3,563.65
3418,1378,1801,1,4297.61
3419,1379,937,4,1937.21
3420,1379,7,5,4731.63
3421,1379,831,3,1251.72
3422,1379,868,2,991.31
3423,1380,1936,5,1528.82
3424,1381,226,5,1054.31
3425,1382,1332,1,2934.88
3426,1382,1036,1,4112.89
3427,1383,496,4,2342.32
3428,1384,432,3,4230.98
3429,1385,1612,4,1478.67
3430,1386,1972,5,4088.97
3431,1386,1112,1,3334.7
3432,1386,479,3,1787.96
3433,1386,220,5,1408.94
3434,1387,1744,3,1621.05
3435,1387,195,1,1141.49
3436,1387,861,4,3583.46
3437,1388,1792,5,4989.28
3438,1388,982,4,258.14
3439,1388,1439,1,3836.78
3440,1389,1589,4,457.62
3441,1389,712,4,1459.97
3442,1389,1375,4,3905.71
3443,1389,151,1,4126.82
3444,1390,1381,1,1933.35
3445,1390,792,4,839.44
3446,1390,945,3,1759.69
3447,1391,1488,2,1662.93
3448,1391,1643,3,2610.69
3449,1391,338,2,99.68
3450,1391,1248,1,4019.45
3451,1392,238,2,3156.13
3452,1393,1442,3,2295.41
3453,1394,905,1,1278.01
3454,1395,455,2,3822.19
3455,1396,1763,3,1928.96
3456,1396,176,3,4490.57
3457,1396,671,2,4268.05
3458,1396,191,3,4047.09
3459,1397,1824,1,3081.86
3460,1397,1083,2,2480.07
3461,1397,1218,3,1559.38
3462,1398,429,4,4370.35
3463,1398,995,2,3117.51
3464,1398,1419,3,2348.86
3465,1399,1953,5,4319.47
3466,1399,1165,4,56.96
3467,1400,981,2,355.18
3468,1400,507,5,1671.42
3469,1401,1066,1,4382.58
3470,1401,1285,4,1726.78
3471,1401,1237,3,3949.17
3472,1401,577,5,1148.53
3473,1402,1300,5,2792.13
3474,1402,1510,1,1417.49
3475,1402,912,3,3354.45
3476,1403,1543,2,1489.34
3477,1404,291,1,4479.15
3478,1404,1243,2,3945.21
3479,1405,228,5,3049.62
3480,1405,1816,2,1970.73
3481,1405,1236,1,4026.43
3482,1406,1070,3,1300.85
3483,1406,1745,5,524.94
3484,1406,638,3,2493.09
3485,1406,201,5,102.3
3486,1407,1928,1,664.98
3487,1407,266,5,965.9
3488,1408,1038,5,3779.92
3489,1408,442,2,1976.35
3490,1408,676,4,1181.47
3491,1409,1675,2,4618.9
3492,1409,560,3,3783.25
3493,1409,73,3,700.9
3494,1409,1885,5,2155.65
3495,1410,1293,4,1304.75
3496,1410,487,5,4330.41
3497,1410,1425,4,2840.04
3498,1411,159,5,1130.16
3499,1411,895,2,3929.3
3500,1411,687,1,343.32
3501,1412,1085,4,3942.42
3502,1412,148,3,3104.71
3503,1412,849,5,2197.58
3504,1413,70,2,1704.87
3505,1413,1815,4,3436.44
3506,1413,737,4,2378.96
3507,1413,203,3,3599.53
3508,1414,1006,2,2255.44
3509,1414,91,4,1342.66
3510,1414,1235,3,1041.67
3511,1414,76,4,688.1
3512,1415,1491,5,2694.2
3513,1415,889,1,2129.98
3514,1415,181,2,2121.19
3515,1415,955,1,1814.34
3516,1416,1147,5,3066.56
3517,1417,1211,4,1630.48
3518,1417,1874,5,2038.67
3519,1417,1550,5,3369.31
3520,1418,1362,4,3165.2
3521,1419,1763,5,1928.96
3522,1419,1891,2,3352.26
3523,1419,1033,5,3497.95
3524,1420,375,4,1464.53
3525,1421,1596,1,3772.62
3526,1421,473,5,4766.17
3527,1421,1791,5,952.04
3528,1422,1680,4,1224.93
3529,1422,28,5,4654.11
3530,1423,343,1,1148.62
3531,1423,1967,2,3118.21
3532,1424,220,3,1408.94
3533,1424,1076,1,4810.42
3534,1424,1031,5,2261.27
3535,1424,1090,2,3033.69
3536,1425,1928,4,565.4
3537,1425,1638,3,1905.98
3538,1425,1317,1,4464.53
3539,1425,1429,4,4518.66
3540,1426,531,5,1161.66
3541,1427,1565,3,3265.95
3542,1427,987,3,4441.98
3543,1427,1616,4,3285.02
3544,1428,1009,3,4331.92
3545,1428,1628,3,4748.71
3546,1428,1908,2,2628.01
3547,1428,1894,5,3730.4
3548,1429,1265,1,2890.04
3549,1429,1789,2,2544.6
3550,1430,338,1,99.68
3551,1430,1181,3,4895.42
3552,1430,860,4,421.6
3553,1430,1255,4,3780.37
3554,1431,268,5,4622.54
3555,1432,1982,2,3589.97
3556,1432,1796,2,4111.65
3557,1433,1668,2,2385.75
3558,1433,402,3,4892.72
3559,1433,1601,4,1149.54
3560,1433,1336,3,3168.5
3561,1434,580,3,4091.23
3562,1434,1047,4,2250.05
3563,1434,1768,1,3632.43
3564,1434,379,1,323.37
3565,1435,250,1,398.44
3566,1436,1990,3,3838.15
3567,1436,1155,2,2298.98
3568,1436,935,2,1506.93
3569,1437,1637,2,910.75
3570,1437,704,1,4177.18
3571,1437,1222,2,43.71
3572,1437,1916,2,56.54
3573,1438,1908,5,2628.01
3574,1438,1784,1,1361.63
3575,1439,1917,3,3047.65
3576,1440,333,1,4209.31
3577,1441,144,3,3945.75
3578,1441,667,5,3772.06
3579,1441,280,1,1957.71
3580,1441,1618,5,4119.68
3581,1442,1666,2,1107.86
3582,1442,484,2,2046.14
3583,1442,1566,3,2814.83
3584,1443,1476,4,2709.79
3585,1444,699,4,4601.64
3586,1445,1716,1,2035.93
3587,1446,1725,1,4530.18
3588,1447,652,2,1904.28
3589,1448,744,4,1971.3
3590,1449,80,4,3663.41
3591,1449,1169,3,422.36
3592,1450,725,5,1769.49
3593,1450,839,1,158.88
3594,1450,1503,2,4246.61
3595,1450,1113,3,1117.82
3596,1451,1877,4,896.41
3597,1451,11,1,3907.36
3598,1451,1127,1,767.03
3599,1452,1607,1,2615.57
3600,1452,1992,4,531.48
3601,1453,1754,1,1040.98
3602,1453,549,3,430.86
3603,1454,125,2,1485.79
3604,1454,926,1,3399.93
3605,1454,948,3,3328.97
3606,1455,1061,3,4408.37
3607,1455,78,5,525.53
3608,1456,1436,5,4303.05
3609,1456,1486,2,2349.15
3610,1457,1035,5,1827.28
3611,1457,527,1,1149.46
3612,1457,118,5,4061.43
3613,1457,1155,1,2298.98
3614,1458,1554,3,4234.92
3615,1458,1954,4,4409.84
3616,1458,680,4,3366.64
3617,1458,1227,2,2840.98
3618,1459,1093,1,3916.92
3619,1460,625,2,4059.0
3620,1460,357,4,1811.46
3621,1460,544,5,3918.92
3622,1461,1405,2,894.37
3623,1461,1934,4,595.41
3624,1461,576,4,3573.45
3625,1462,927,4,3677.85
3626,1462,1629,1,844.45
3627,1463,998,4,4107.24
3628,1464,1351,3,2206.5
3629,1464,1426,1,2840.77
3630,1464,1292,3,4546.08
3631,1465,1831,5,1191.03
3632,1465,1882,2,1460.59
3633,1465,712,1,1459.97
3634,1465,60,1,521.12
3635,1466,157,5,4489.54
3636,1466,866,2,953.26
3637,1466,1012,5,1136.05
3638,1467,1539,3,87.6
3639,1467,630,2,2446.22
3640,1468,474,5,2019.11
3641,1468,658,1,1245.37
3642,1469,442,5,1976.35
3643,1470,512,2,2081.26
3644,1470,643,4,3185.4
3645,1471,19,1,4034.12
3646,1471,791,1,1310.8
3647,1471,1939,5,3353.5
3648,1471,1625,2,2389.16
3649,1472,38,3,3283.97
3650,1472,153,5,3801.02
3651,1473,530,5,1620.83
3652,1473,1501,1,571.27
3653,1473,24,4,4213.26
3654,1473,1535,3,2002.12
3655,1474,188,1,1686.73
3656,1474,110,4,2349.49
3657,1475,848,5,2520.47
3658,1475,406,5,1153.0
3659,1475,354,1,1420.94
3660,1475,1087,1,4472.76
3661,1476,1106,1,3059.64
3662,1477,463,1,2370.45
3663,1478,1446,5,3668.66
3664,1479,1683,1,4193.9
3665,1479,1731,2,1237.5
3666,1480,1117,2,4050.52
3667,1480,1505,1,4216.31
3668,1481,810,4,2694.6
3669,1481,1504,2,4467.93
3670,1482,623,1,4260.78
3671,1482,1004,1,3635.02
3672,1482,535,2,2607.22
3673,1483,1819,3,118.88
3674,1484,986,5,4768.2
3675,1484,140,4,4472.12
3676,1484,1945,3,4845.83
3677,1484,1911,1,1523.55
3678,1485,1727,4,944.49
3679,1486,1264,1,2891.63
3680,1487,556,2,1367.56
3681,1487,1431,3,2705.27
3682,1488,870,4,2586.71
3683,1489,1076,1,4810.42
3684,1489,975,3,2088.67
3685,1489,1628,4,4203.02
3686,1489,744,2,1808.97
3687,1490,1989,1,2335.7
3688,1490,502,5,584.21
3689,1490,65,4,2718.42
3690,1490,1521,5,4472.71
3691,1491,1707,2,314.46
3692,1491,82,1,4492.0
3693,1491,1239,5,3172.16
3694,1491,1713,4,2881.14
3695,1492,313,5,425.85
3696,1492,1943,1,1101.53
3697,1492,689,2,42.67
3698,1493,1128,3,912.22
3699,1494,1230,2,2848.87
3700,1494,1028,4,1758.23
3701,1494,1463,4,4082.5
3702,1495,127,4,3807.94
3703,1495,147,4,2788.08
3704,1495,1476,4,2709.79
3705,1496,550,2,2260.59
3706,1496,458,2,2007.63
3707,1496,221,5,1054.07
3708,1497,1647,1,3957.78
3709,1497,1152,5,2072.93
3710,1497,1982,1,3589.97
3711,1498,1267,4,4516.38
3712,1498,997,3,3718.89
3713,1498,273,3,2698.03
3714,1498,67,4,4645.47
3715,1499,1264,5,2891.63
3716,1500,735,4,1776.43
3717,1500,560,4,3783.25
3718,1500,151,2,4997.17
3719,1500,219,1,3239.8
3720,1501,1151,2,3712.56
3721,1501,547,4,2542.66
3722,1501,632,2,2090.66
3723,1501,1443,5,1395.23
3724,1502,803,3,4544.47
3725,1502,1227,1,2840.98
3726,1502,1580,2,4757.61
3727,1502,900,1,3184.82
3728,1503,161,3,55.99
3729,1503,1670,1,3201.69
3730,1504,411,2,4984.22
3731,1504,1279,5,2423.46
3732,1504,1841,4,3041.18
