product_id,sku,product_name,category,current_price,stock_qty
491,SKU-00491,Mock Product 491,Books,4756.43,611
492,SKU-00492,Mock Product 492,Clothing,977.04,730
493,SKU-00493,Mock Product 493,Electronics,488.29,173
494,SKU-00494,Mock Product 494,Toys,2644.3,891
495,SKU-00495,Mock Product 495,Groceries,2325.41,439
496,SKU-00496,Mock Product 496,Clothing,2342.32,231
497,SKU-00497,Mock Product 497,Electronics,572.94,151
498,SKU-00498,Mock Product 498,Clothing,539.19,738
499,SKU-00499,Mock Product 499,Books,3719.03,683
500,SKU-00500,Mock Product 500,Books,1122.63,449
501,SKU-00501,Mock Product 501,Sports,3768.53,441
502,SKU-00502,Mock Product 502,Toys,584.21,615
503,SKU-00503,Mock Product 503,Clothing,130.02,433
504,SKU-00504,Mock Product 504,Home & Garden,782.8,164
505,SKU-00505,Mock Product 505,Toys,1675.87,388
506,SKU-00506,Mock Product 506,Groceries,4793.43,411
507,SKU-00507,Mock Product 507,Home & Garden,1671.42,259
508,SKU-00508,Mock Product 508,Books,4905.99,552
509,SKU-00509,Mock Product 509,Books,3670.29,377
510,SKU-00510,Mock Product 510,Sports,2677.13,594
511,SKU-00511,Mock Product 511,Groceries,2708.16,886
512,SKU-00512,Mock Product 512,Home & Garden,2081.26,886
513,SKU-00513,Mock Product 513,Groceries,4755.26,446
514,SKU-00514,Mock Product 514,Clothing,755.11,352
515,SKU-00515,Mock Product 515,Home & Garden,4246.45,523
516,SKU-00516,Mock Product 516,Groceries,3302.52,51
517,SKU-00517,Mock Product 517,Sports,586.1,950
518,SKU-00518,Mock Product 518,Electronics,2494.14,965
519,SKU-00519,Mock Product 519,Groceries,4756.84,907
520,SKU-00520,Mock Product 520,Clothing,3845.1,164
521,SKU-00521,Mock Product 521,Books,2682.3,40
522,SKU-00522,Mock Product 522,Home & Garden,3199.65,505
523,SKU-00523,Mock Product 523,Groceries,3040.6,595
524,SKU-00524,Mock Product 524,Toys,4240.1,739
525,SKU-00525,Mock Product 525,Electronics,585.54,388
526,SKU-00526,Mock Product 526,Sports,1644.34,223
527,SKU-00527,Mock Product 527,Books,1149.46,705
528,SKU-00528,Mock Product 528,Sports,2730.54,866
529,SKU-00529,Mock Product 529,Groceries,2017.88,157
530,SKU-00530,Mock Product 530,Books,1905.89,933
531,SKU-00531,Mock Product 531,Home & Garden,1161.66,347
532,SKU-00532,Mock Product 532,Clothing,3341.59,346
533,SKU-00533,Mock Product 533,Sports,283.98,456
534,SKU-00534,Mock Product 534,Toys,124.86,820
535,SKU-00535,Mock Product 535,Home & Garden,2607.22,980
536,SKU-00536,Mock Product 536,Groceries,2265.43,687
537,SKU-00537,Mock Product 537,Toys,4518.79,40
538,SKU-00538,Mock Product 538,Home & Garden,2135.71,862
539,SKU-00539,Mock Product 539,Electronics,4274.76,784
540,SKU-00540,Mock Product 540,Clothing,635.0,301
541,SKU-00541,Mock Product 541,Clothing,1696.04,598
542,SKU-00542,Mock Product 542,Toys,3481.44,816
543,SKU-00543,Mock Product 543,Books,543.77,540
544,SKU-00544,Mock Product 544,Sports,4741.07,176
545,SKU-00545,Mock Product 545,Clothing,2788.18,194
546,SKU-00546,Mock Product 546,Electronics,1741.25,622
547,SKU-00547,Mock Product 547,Electronics,2542.66,3
548,SKU-00548,Mock Product 548,Home & Garden,790.99,87
549,SKU-00549,Mock Product 549,Groceries,430.86,87
550,SKU-00550,Mock Product 550,Home & Garden,2260.59,859
551,SKU-00551,Mock Product 551,Sports,318.01,157
552,SKU-00552,Mock Product 552,Clothing,3735.2,516
553,SKU-00553,Mock Product 553,Clothing,1791.0,33
554,SKU-00554,Mock Product 554,Clothing,4495.61,481
555,SKU-00555,Mock Product 555,Groceries,4404.23,611
556,SKU-00556,Mock Product 556,Clothing,1367.56,911
557,SKU-00557,Mock Product 557,Sports,2749.62,893
558,SKU-00558,Mock Product 558,Electronics,132.2,281
559,SKU-00559,Mock Product 559,Books,2291.41,180
560,SKU-00560,Mock Product 560,Groceries,3783.25,610
561,SKU-00561,Mock Product 561,Clothing,2023.99,178
562,SKU-00562,Mock Product 562,Home & Garden,3206.23,200
563,SKU-00563,Mock Product 563,Home & Garden,771.18,129
564,SKU-00564,Mock Product 564,Toys,4607.16,251
565,SKU-00565,Mock Product 565,Home & Garden,159.76,340
566,SKU-00566,Mock Product 566,Toys,3671.74,758
567,SKU-00567,Mock Product 567,Electronics,4674.9,382
568,SKU-00568,Mock Product 568,Books,4098.08,764
569,SKU-00569,Mock Product 569,Books,3518.66,785
570,SKU-00570,Mock Product 570,Toys,2071.01,99
571,SKU-00571,Mock Product 571,Groceries,1186.24,580
572,SKU-00572,Mock Product 572,Clothing,3464.96,74
573,SKU-00573,Mock Product 573,Books,1933.49,473
574,SKU-00574,Mock Product 574,Toys,1076.88,352
575,SKU-00575,Mock Product 575,Toys,332.75,694
576,SKU-00576,Mock Product 576,Books,3573.45,107
577,SKU-00577,Mock Product 577,Groceries,1148.53,33
578,SKU-00578,Mock Product 578,Toys,2970.5,412
579,SKU-00579,Mock Product 579,Toys,4113.9,277
580,SKU-00580,Mock Product 580,Books,4091.23,48
581,SKU-00581,Mock Product 581,Sports,4815.32,475
582,SKU-00582,Mock Product 582,Electronics,4943.34,44
583,SKU-00583,Mock Product 583,Sports,2344.29,266
584,SKU-00584,Mock Product 584,Home & Garden,1765.65,502
585,SKU-00585,Mock Product 585,Home & Garden,4567.13,389
586,SKU-00586,Mock Product 586,Home & Garden,3086.72,51
587,SKU-00587,Mock Product 587,Books,3620.3,533
588,SKU-00588,Mock Product 588,Books,1793.76,224
589,SKU-00589,Mock Product 589,Groceries,67.26,249
590,SKU-00590,Mock Product 590,Toys,2350.34,627
591,SKU-00591,Mock Product 591,Home & Garden,3510.59,351
592,SKU-00592,Mock Product 592,Groceries,3577.8,902
593,SKU-00593,Mock Product 593,Clothing,1356.01,295
594,SKU-00594,Mock Product 594,Books,2929.29,246
595,SKU-00595,Mock Product 595,Home & Garden,2571.36,891
596,SKU-00596,Mock Product 596,Books,1231.48,114
597,SKU-00597,Mock Product 597,Toys,513.89,636
598,SKU-00598,Mock Product 598,Home & Garden,298.55,813
599,SKU-00599,Mock Product 599,Sports,4935.59,514
600,SKU-00600,Mock Product 600,Home & Garden,1557.53,985
601,SKU-00601,Mock Product 601,Sports,4765.61,654
602,SKU-00602,Mock Product 602,Toys,4730.97,539
603,SKU-00603,Mock Product 603,Electronics,1040.81,42
604,SKU-00604,Mock Product 604,Toys,4183.03,551
605,SKU-00605,Mock Product 605,Books,324.29,263
606,SKU-00606,Mock Product 606,Groceries,4515.64,387
607,SKU-00607,Mock Product 607,Electronics,4648.41,688
608,SKU-00608,Mock Product 608,Books,2247.3,241
609,SKU-00609,Mock Product 609,Groceries,1519.93,658
610,SKU-00610,Mock Product 610,Sports,2298.27,657
611,SKU-00611,Mock Product 611,Home & Garden,3903.33,845
612,SKU-00612,Mock Product 612,Sports,3147.96,488
613,SKU-00613,Mock Product 613,Home & Garden,1703.51,208
614,SKU-00614,Mock Product 614,Electronics,1652.79,290
615,SKU-00615,Mock Product 615,Books,4116.86,291
616,SKU-00616,Mock Product 616,Toys,4320.21,603
617,SKU-00617,Mock Product 617,Electronics,145.49,79
618,SKU-00618,Mock Product 618,Toys,3436.62,984
619,SKU-00619,Mock Product 619,Groceries,4795.2,953
620,SKU-00620,Mock Product 620,Sports,2983.14,971
621,SKU-00621,Mock Product 621,Home & Garden,784.63,1000
622,SKU-00622,Mock Product 622,Books,1553.69,915
623,SKU-00623,Mock Product 623,Sports,4260.78,765
624,SKU-00624,Mock Product 624,Sports,563.65,27
625,SKU-00625,Mock Product 625,Toys,4059.0,216
626,SKU-00626,Mock Product 626,Sports,739.49,907
627,SKU-00627,Mock Product 627,Toys,3263.19,536
628,SKU-00628,Mock Product 628,Home & Garden,4349.75,73
629,SKU-00629,Mock Product 629,Clothing,3437.25,215
630,SKU-00630,Mock Product 630,Electronics,2446.22,216
631,SKU-00631,Mock Product 631,Clothing,3065.52,472
632,SKU-00632,Mock Product 632,Groceries,2090.66,670
633,SKU-00633,Mock Product 633,Clothing,1499.21,973
634,SKU-00634,Mock Product 634,Electronics,3390.51,391
635,SKU-00635,Mock Product 635,Clothing,4443.09,79
636,SKU-00636,Mock Product 636,Home & Garden,3562.89,268
637,SKU-00637,Mock Product 637,Toys,2924.96,771
638,SKU-00638,Mock Product 638,Electronics,2493.09,305
639,SKU-00639,Mock Product 639,Toys,1959.67,278
640,SKU-00640,Mock Product 640,Home & Garden,3707.44,615
641,SKU-00641,Mock Product 641,Home & Garden,2560.87,968
642,SKU-00642,Mock Product 642,Sports,3835.02,616
643,SKU-00643,Mock Product 643,Electronics,3185.4,125
644,SKU-00644,Mock Product 644,Electronics,1244.88,934
645,SKU-00645,Mock Product 645,Home & Garden,4070.0,91
646,SKU-00646,Mock Product 646,Home & Garden,807.46,591
647,SKU-00647,Mock Product 647,Clothing,1274.12,625
648,SKU-00648,Mock Product 648,Sports,469.49,283
649,SKU-00649,Mock Product 649,Electronics,127.94,161
650,SKU-00650,Mock Product 650,Books,2104.28,231
651,SKU-00651,Mock Product 651,Toys,140.09,849
652,SKU-00652,Mock Product 652,Books,1904.28,195
653,SKU-00653,Mock Product 653,Groceries,601.62,18
654,SKU-00654,Mock Product 654,Toys,74.1,754
655,SKU-00655,Mock Product 655,Books,120.85,169
656,SKU-00656,Mock Product 656,Toys,3743.6,28
657,SKU-00657,Mock Product 657,Sports,1698.74,541
658,SKU-00658,Mock Product 658,Books,1245.37,563
659,SKU-00659,Mock Product 659,Clothing,1295.32,969
660,SKU-00660,Mock Product 660,Electronics,2431.78,841
661,SKU-00661,Mock Product 661,Toys,1784.45,87
662,SKU-00662,Mock Product 662,Groceries,1537.86,478
663,SKU-00663,Mock Product 663,Books,1192.72,242
664,SKU-00664,Mock Product 664,Home & Garden,1180.71,600
665,SKU-00665,Mock Product 665,Electronics,946.77,328
666,SKU-00666,Mock Product 666,Toys,1158.59,479
667,SKU-00667,Mock Product 667,Electronics,4600.9,826
668,SKU-00668,Mock Product 668,Groceries,371.43,298
669,SKU-00669,Mock Product 669,Electronics,3129.58,529
670,SKU-00670,Mock Product 670,Sports,4951.0,319
671,SKU-00671,Mock Product 671,Toys,4268.05,780
672,SKU-00672,Mock Product 672,Electronics,2422.67,624
673,SKU-00673,Mock Product 673,Toys,3206.77,72
674,SKU-00674,Mock Product 674,Sports,3045.84,197
675,SKU-00675,Mock Product 675,Clothing,822.26,579
676,SKU-00676,Mock Product 676,Electronics,1181.47,747
677,SKU-00677,Mock Product 677,Sports,45.02,472
678,SKU-00678,Mock Product 678,Groceries,3742.53,677
679,SKU-00679,Mock Product 679,Home & Garden,2172.15,653
680,SKU-00680,Mock Product 680,Clothing,3366.64,241
681,SKU-00681,Mock Product 681,Sports,2163.86,495
682,SKU-00682,Mock Product 682,Books,4710.39,855
683,SKU-00683,Mock Product 683,Clothing,381.49,607
684,SKU-00684,Mock Product 684,Toys,3130.93,385
685,SKU-00685,Mock Product 685,Sports,434.0,429
686,SKU-00686,Mock Product 686,Books,4311.22,713
687,SKU-00687,Mock Product 687,Sports,343.32,429
688,SKU-00688,Mock Product 688,Toys,999.99,482
689,SKU-00689,Mock Product 689,Home & Garden,42.67,261
690,SKU-00690,Mock Product 690,Home & Garden,3071.04,383
691,SKU-00691,Mock Product 691,Groceries,1582.01,877
692,SKU-00692,Mock Product 692,Sports,4629.69,70
693,SKU-00693,Mock Product 693,Groceries,2758.72,344
694,SKU-00694,Mock Product 694,Electronics,4360.55,983
695,SKU-00695,Mock Product 695,Groceries,762.18,81
696,SKU-00696,Mock Product 696,Home & Garden,3200.45,876
697,SKU-00697,Mock Product 697,Toys,1310.25,224
698,SKU-00698,Mock Product 698,Home & Garden,4188.03,298
699,SKU-00699,Mock Product 699,Toys,4601.64,168
700,SKU-00700,Mock Product 700,Groceries,728.03,420
701,SKU-00701,Mock Product 701,Clothing,2326.65,422
702,SKU-00702,Mock Product 702,Books,3418.37,764
703,SKU-00703,Mock Product 703,Home & Garden,2916.95,654
704,SKU-00704,Mock Product 704,Electronics,4838.98,670
705,SKU-00705,Mock Product 705,Books,4232.36,266
706,SKU-00706,Mock Product 706,Toys,3972.13,419
707,SKU-00707,Mock Product 707,Groceries,1194.29,367
708,SKU-00708,Mock Product 708,Home & Garden,4775.63,996
709,SKU-00709,Mock Product 709,Toys,1968.3,62
710,SKU-00710,Mock Product 710,Electronics,4079.08,921
711,SKU-00711,Mock Product 711,Clothing,2912.45,287
712,SKU-00712,Mock Product 712,Groceries,1459.97,31
713,SKU-00713,Mock Product 713,Electronics,4319.36,483
714,SKU-00714,Mock Product 714,Home & Garden,4198.07,960
715,SKU-00715,Mock Product 715,Toys,1345.17,870
716,SKU-00716,Mock Product 716,Groceries,1935.49,136
717,SKU-00717,Mock Product 717,Clothing,1550.32,2
718,SKU-00718,Mock Product 718,Home & Garden,437.22,336
719,SKU-00719,Mock Product 719,Electronics,4251.26,221
720,SKU-00720,Mock Product 720,Electronics,2189.31,405
721,SKU-00721,Mock Product 721,Home & Garden,93.68,953
722,SKU-00722,Mock Product 722,Electronics,3066.52,253
723,SKU-00723,Mock Product 723,Books,2989.89,799
724,SKU-00724,Mock Product 724,Clothing,3238.66,195
725,SKU-00725,Mock Product 725,Clothing,1883.71,932
726,SKU-00726,Mock Product 726,Electronics,1412.38,905
727,SKU-00727,Mock Product 727,Toys,1141.07,49
728,SKU-00728,Mock Product 728,Sports,1720.04,306
729,SKU-00729,Mock Product 729,Clothing,3272.63,934
730,SKU-00730,Mock Product 730,Sports,1887.22,644
731,SKU-00731,Mock Product 731,Sports,1685.44,671
732,SKU-00732,Mock Product 732,Home & Garden,3185.96,589
733,SKU-00733,Mock Product 733,Groceries,1237.21,224
734,SKU-00734,Mock Product 734,Sports,2141.13,315
735,SKU-00735,Mock Product 735,Electronics,1776.43,864
736,SKU-00736,Mock Product 736,Clothing,3374.71,643
737,SKU-00737,Mock Product 737,Groceries,2378.96,818
738,SKU-00738,Mock Product 738,Electronics,4721.08,353
739,SKU-00739,Mock Product 739,Groceries,1046.03,260
740,SKU-00740,Mock Product 740,Books,618.13,5
741,SKU-00741,Mock Product 741,Books,3043.25,970
742,SKU-00742,Mock Product 742,Toys,1149.62,880
743,SKU-00743,Mock Product 743,Books,2405.57,811
744,SKU-00744,Mock Product 744,Sports,2156.28,407
745,SKU-00745,Mock Product 745,Books,2780.97,940
746,SKU-00746,Mock Product 746,Sports,4857.48,998
747,SKU-00747,Mock Product 747,Groceries,638.84,164
748,SKU-00748,Mock Product 748,Toys,1402.9,734
749,SKU-00749,Mock Product 749,Sports,3005.85,340
750,SKU-00750,Mock Product 750,Home & Garden,2618.93,685
751,SKU-00751,Mock Product 751,Home & Garden,4210.09,853
752,SKU-00752,Mock Product 752,Books,1856.82,400
753,SKU-00753,Mock Product 753,Toys,2931.64,402
754,SKU-00754,Mock Product 754,Toys,1620.48,387
755,SKU-00755,Mock Product 755,Books,3263.47,213
756,SKU-00756,Mock Product 756,Groceries,4290.25,878
757,SKU-00757,Mock Product 757,Home & Garden,4478.92,315
758,SKU-00758,Mock Product 758,Home & Garden,3980.65,180
759,SKU-00759,Mock Product 759,Books,4030.25,562
760,SKU-00760,Mock Product 760,Electronics,1548.92,689
761,SKU-00761,Mock Product 761,Books,1097.43,341
762,SKU-00762,Mock Product 762,Sports,2037.05,567
763,SKU-00763,Mock Product 763,Home & Garden,3663.37,119
764,SKU-00764,Mock Product 764,Home & Garden,2226.69,199
765,SKU-00765,Mock Product 765,Books,1424.04,878
766,SKU-00766,Mock Product 766,Home & Garden,3588.86,868
767,SKU-00767,Mock Product 767,Electronics,2284.41,22
768,SKU-00768,Mock Product 768,Home & Garden,2222.8,822
769,SKU-00769,Mock Product 769,Sports,4199.98,650
770,SKU-00770,Mock Product 770,Clothing,1755.13,572
771,SKU-00771,Mock Product 771,Sports,289.99,239
772,SKU-00772,Mock Product 772,Toys,3875.53,981
773,SKU-00773,Mock Product 773,Sports,1551.94,577
774,SKU-00774,Mock Product 774,Clothing,450.99,347
775,SKU-00775,Mock Product 775,Electronics,1756.06,794
776,SKU-00776,Mock Product 776,Groceries,142.47,893
777,SKU-00777,Mock Product 777,Books,2077.46,383
778,SKU-00778,Mock Product 778,Home & Garden,1884.21,640
779,SKU-00779,Mock Product 779,Sports,86.06,572
780,SKU-00780,Mock Product 780,Groceries,4982.09,150
781,SKU-00781,Mock Product 781,Clothing,2720.54,86
782,SKU-00782,Mock Product 782,Home & Garden,147.88,143
783,SKU-00783,Mock Product 783,Books,41.05,350
784,SKU-00784,Mock Product 784,Groceries,2566.81,207
785,SKU-00785,Mock Product 785,Toys,3741.23,398
786,SKU-00786,Mock Product 786,Home & Garden,287.29,818
787,SKU-00787,Mock Product 787,Electronics,3735.76,760
788,SKU-00788,Mock Product 788,Sports,3906.47,295
789,SKU-00789,Mock Product 789,Toys,1432.18,408
790,SKU-00790,Mock Product 790,Toys,3447.9,410
791,SKU-00791,Mock Product 791,Home & Garden,1394.32,750
792,SKU-00792,Mock Product 792,Toys,839.44,789
793,SKU-00793,Mock Product 793,Books,191.91,143
794,SKU-00794,Mock Product 794,Clothing,2704.79,660
795,SKU-00795,Mock Product 795,Toys,2034.25,532
796,SKU-00796,Mock Product 796,Books,4016.74,979
797,SKU-00797,Mock Product 797,Sports,4573.17,814
798,SKU-00798,Mock Product 798,Electronics,4170.48,383
799,SKU-00799,Mock Product 799,Books,4047.46,443
800,SKU-00800,Mock Product 800,Home & Garden,1809.64,663
801,SKU-00801,Mock Product 801,Books,1243.14,186
802,SKU-00802,Mock Product 802,Electronics,1237.78,814
803,SKU-00803,Mock Product 803,Electronics,4544.47,964
804,SKU-00804,Mock Product 804,Electronics,3811.41,273
805,SKU-00805,Mock Product 805,Clothing,287.96,317
806,SKU-00806,Mock Product 806,Books,131.42,735
807,SKU-00807,Mock Product 807,Clothing,4677.52,707
808,SKU-00808,Mock Product 808,Books,2854.34,213
809,SKU-00809,Mock Product 809,Sports,3104.43,728
810,SKU-00810,Mock Product 810,Books,2694.6,608
811,SKU-00811,Mock Product 811,Home & Garden,95.73,573
812,SKU-00812,Mock Product 812,Toys,4622.84,653
813,SKU-00813,Mock Product 813,Clothing,952.88,322
814,SKU-00814,Mock Product 814,Books,3110.03,470
815,SKU-00815,Mock Product 815,Books,2374.91,743
816,SKU-00816,Mock Product 816,Books,1247.53,76
817,SKU-00817,Mock Product 817,Electronics,3798.7,972
818,SKU-00818,Mock Product 818,Sports,1691.29,572
819,SKU-00819,Mock Product 819,Electronics,2142.95,46
820,SKU-00820,Mock Product 820,Clothing,1886.24,229
821,SKU-00821,Mock Product 821,Clothing,1562.15,889
822,SKU-00822,Mock Product 822,Electronics,2979.71,571
823,SKU-00823,Mock Product 823,Books,4892.28,331
824,SKU-00824,Mock Product 824,Toys,2349.66,303
825,SKU-00825,Mock Product 825,Sports,4366.02,886
826,SKU-00826,Mock Product 826,Groceries,2668.7,867
827,SKU-00827,Mock Product 827,Electronics,4876.94,217
828,SKU-00828,Mock Product 828,Groceries,4204.94,811
829,SKU-00829,Mock Product 829,Clothing,2028.46,546
830,SKU-00830,Mock Product 830,Electronics,1158.94,277
831,SKU-00831,Mock Product 831,Books,1447.85,149
832,SKU-00832,Mock Product 832,Home & Garden,1791.53,227
833,SKU-00833,Mock Product 833,Home & Garden,923.62,961
834,SKU-00834,Mock Product 834,Books,4957.63,288
835,SKU-00835,Mock Product 835,Sports,824.78,582
836,SKU-00836,Mock Product 836,Books,3184.86,68
837,SKU-00837,Mock Product 837,Clothing,2265.42,371
838,SKU-00838,Mock Product 838,Home & Garden,1605.7,221
839,SKU-00839,Mock Product 839,Electronics,158.88,197
840,SKU-00840,Mock Product 840,Home & Garden,1257.06,9
841,SKU-00841,Mock Product 841,Groceries,2484.52,875
842,SKU-00842,Mock Product 842,Toys,68.18,659
843,SKU-00843,Mock Product 843,Electronics,1112.41,592
844,SKU-00844,Mock Product 844,Home & Garden,3408.55,506
845,SKU-00845,Mock Product 845,Electronics,4661.49,512
846,SKU-00846,Mock Product 846,Books,3819.23,726
847,SKU-00847,Mock Product 847,Clothing,2171.89,770
848,SKU-00848,Mock Product 848,Books,2754.39,260
849,SKU-00849,Mock Product 849,Toys,2398.69,532
850,SKU-00850,Mock Product 850,Books,34.16,883
851,SKU-00851,Mock Product 851,Electronics,3486.75,325
852,SKU-00852,Mock Product 852,Home & Garden,51.74,375
853,SKU-00853,Mock Product 853,Books,4151.58,632
854,SKU-00854,Mock Product 854,Clothing,4215.33,425
855,SKU-00855,Mock Product 855,Clothing,3214.76,26
856,SKU-00856,Mock Product 856,Clothing,4713.32,280
857,SKU-00857,Mock Product 857,Home & Garden,1674.64,769
858,SKU-00858,Mock Product 858,Electronics,4288.06,761
859,SKU-00859,Mock Product 859,Sports,4439.46,394
860,SKU-00860,Mock Product 860,Toys,421.6,238
861,SKU-00861,Mock Product 861,Groceries,3583.46,216
862,SKU-00862,Mock Product 862,Toys,808.75,951
863,SKU-00863,Mock Product 863,Electronics,2025.64,150
864,SKU-00864,Mock Product 864,Home & Garden,1153.96,505
865,SKU-00865,Mock Product 865,Electronics,2455.86,298
866,SKU-00866,Mock Product 866,Books,1065.77,532
867,SKU-00867,Mock Product 867,Clothing,390.65,964
868,SKU-00868,Mock Product 868,Clothing,991.31,946
869,SKU-00869,Mock Product 869,Clothing,1049.71,173
870,SKU-00870,Mock Product 870,Sports,2586.71,508
871,SKU-00871,Mock Product 871,Groceries,4608.67,429
872,SKU-00872,Mock Product 872,Groceries,1346.22,212
873,SKU-00873,Mock Product 873,Home & Garden,4733.69,369
874,SKU-00874,Mock Product 874,Toys,4765.46,780
875,SKU-00875,Mock Product 875,Groceries,593.63,320
876,SKU-00876,Mock Product 876,Clothing,4735.67,187
877,SKU-00877,Mock Product 877,Groceries,4109.42,265
878,SKU-00878,Mock Product 878,Toys,4836.66,979
879,SKU-00879,Mock Product 879,Toys,449.66,322
880,SKU-00880,Mock Product 880,Home & Garden,4537.46,786
881,SKU-00881,Mock Product 881,Clothing,406.91,602
882,SKU-00882,Mock Product 882,Sports,2446.15,846
883,SKU-00883,Mock Product 883,Sports,777.84,552
884,SKU-00884,Mock Product 884,Toys,2740.58,75
885,SKU-00885,Mock Product 885,Sports,2122.71,755
886,SKU-00886,Mock Product 886,Sports,1634.05,626
887,SKU-00887,Mock Product 887,Home & Garden,4225.09,179
888,SKU-00888,Mock Product 888,Toys,129.22,195
889,SKU-00889,Mock Product 889,Home & Garden,2129.98,945
890,SKU-00890,Mock Product 890,Home & Garden,1942.86,105
891,SKU-00891,Mock Product 891,Electronics,2534.47,886
892,SKU-00892,Mock Product 892,Groceries,3031.09,196
893,SKU-00893,Mock Product 893,Toys,108.23,171
894,SKU-00894,Mock Product 894,Home & Garden,421.43,928
895,SKU-00895,Mock Product 895,Electronics,4280.38,538
896,SKU-00896,Mock Product 896,Sports,123.66,386
897,SKU-00897,Mock Product 897,Home & Garden,2363.4,949
898,SKU-00898,Mock Product 898,Electronics,4021.03,918
899,SKU-00899,Mock Product 899,Electronics,3039.24,950
900,SKU-00900,Mock Product 900,Books,3184.82,620
901,SKU-00901,Mock Product 901,Groceries,4432.43,702
902,SKU-00902,Mock Product 902,Home & Garden,2296.46,605
903,SKU-00903,Mock Product 903,Toys,2390.95,214
904,SKU-00904,Mock Product 904,Home & Garden,4894.55,570
905,SKU-00905,Mock Product 905,Home & Garden,1278.01,634
906,SKU-00906,Mock Product 906,Toys,1703.31,444
907,SKU-00907,Mock Product 907,Home & Garden,572.97,105
908,SKU-00908,Mock Product 908,Clothing,1720.1,575
909,SKU-00909,Mock Product 909,Groceries,1895.6,429
910,SKU-00910,Mock Product 910,Clothing,1668.52,160
911,SKU-00911,Mock Product 911,Books,3202.05,45
912,SKU-00912,Mock Product 912,Books,3354.45,427
913,SKU-00913,Mock Product 913,Toys,17.43,561
914,SKU-00914,Mock Product 914,Groceries,4235.83,866
915,SKU-00915,Mock Product 915,Home & Garden,4241.85,781
916,SKU-00916,Mock Product 916,Home & Garden,4904.69,308
917,SKU-00917,Mock Product 917,Electronics,3523.38,174
918,SKU-00918,Mock Product 918,Books,709.61,503
919,SKU-00919,Mock Product 919,Books,4303.03,50
920,SKU-00920,Mock Product 920,Groceries,1699.61,968
921,SKU-00921,Mock Product 921,Home & Garden,675.91,137
922,SKU-00922,Mock Product 922,Sports,756.87,44
923,SKU-00923,Mock Product 923,Sports,1277.43,904
924,SKU-00924,Mock Product 924,Books,407.23,375
925,SKU-00925,Mock Product 925,Electronics,4150.42,456
926,SKU-00926,Mock Product 926,Electronics,3865.4,334
927,SKU-00927,Mock Product 927,Sports,3677.85,491
928,SKU-00928,Mock Product 928,Electronics,3423.28,440
929,SKU-00929,Mock Product 929,Clothing,3931.07,159
930,SKU-00930,Mock Product 930,Clothing,79.28,150
931,SKU-00931,Mock Product 931,Groceries,4468.44,97
932,SKU-00932,Mock Product 932,Toys,2826.61,588
933,SKU-00933,Mock Product 933,Groceries,2246.96,397
934,SKU-00934,Mock Product 934,Clothing,3262.71,594
935,SKU-00935,Mock Product 935,Sports,1506.93,863
936,SKU-00936,Mock Product 936,Sports,1664.96,20
937,SKU-00937,Mock Product 937,Home & Garden,1937.21,278
938,SKU-00938,Mock Product 938,Sports,3776.2,785
939,SKU-00939,Mock Product 939,Electronics,161.24,728
940,SKU-00940,Mock Product 940,Sports,430.57,309
941,SKU-00941,Mock Product 941,Books,3595.58,357
942,SKU-00942,Mock Product 942,Groceries,4334.82,466
943,SKU-00943,Mock Product 943,Toys,3890.6,602
944,SKU-00944,Mock Product 944,Electronics,314.92,713
945,SKU-00945,Mock Product 945,Home & Garden,1759.69,110
946,SKU-00946,Mock Product 946,Clothing,2790.2,913
947,SKU-00947,Mock Product 947,Clothing,3952.8,283
948,SKU-00948,Mock Product 948,Groceries,3588.3,488
949,SKU-00949,Mock Product 949,Groceries,3259.59,737
950,SKU-00950,Mock Product 950,Electronics,3575.16,303
951,SKU-00951,Mock Product 951,Groceries,1690.56,901
952,SKU-00952,Mock Product 952,Home & Garden,2232.98,768
953,SKU-00953,Mock Product 953,Electronics,3227.55,49
954,SKU-00954,Mock Product 954,Electronics,4296.56,484
955,SKU-00955,Mock Product 955,Clothing,1814.34,645
956,SKU-00956,Mock Product 956,Books,2814.27,999
957,SKU-00957,Mock Product 957,Books,4532.8,866
958,SKU-00958,Mock Product 958,Toys,786.16,660
959,SKU-00959,Mock Product 959,Electronics,1519.27,998
960,SKU-00960,Mock Product 960,Electronics,1695.67,550
961,SKU-00961,Mock Product 961,Clothing,4383.36,287
962,SKU-00962,Mock Product 962,Toys,1077.29,213
963,SKU-00963,Mock Product 963,Toys,577.79,269
964,SKU-00964,Mock Product 964,Clothing,2605.27,617
965,SKU-00965,Mock Product 965,Toys,1691.03,971
966,SKU-00966,Mock Product 966,Books,406.68,689
967,SKU-00967,Mock Product 967,Groceries,3884.42,847
968,SKU-00968,Mock Product 968,Books,967.88,292
969,SKU-00969,Mock Product 969,Clothing,1814.87,37
970,SKU-00970,Mock Product 970,Books,1564.11,139
971,SKU-00971,Mock Product 971,Sports,3736.08,832
972,SKU-00972,Mock Product 972,Toys,4344.95,281
973,SKU-00973,Mock Product 973,Groceries,1490.81,122
974,SKU-00974,Mock Product 974,Electronics,1017.69,100
975,SKU-00975,Mock Product 975,Toys,2088.67,480
976,SKU-00976,Mock Product 976,Sports,1872.2,500
977,SKU-00977,Mock Product 977,Clothing,638.45,914
978,SKU-00978,Mock Product 978,Toys,1208.96,137
979,SKU-00979,Mock Product 979,Sports,2037.26,312
